name,price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,fuelType,brand,notRepairedDamage,postalCode
Seat_Arosa_1.4_Signo,1499,kleinwagen,2002,manuell,60,arosa,150000,benzin,seat,nein,73642
Volkswagen_Transporter_T4,2879,kombi,1991,manuell,77,transporter,30000,diesel,volkswagen,nein,58089
Land_Rover_Freelander_1.8i_SKY_LPG_princ_Anlage,6150,suv,2005,manuell,117,freelander,125000,benzin,land_rover,nein,26384
Volkswagen_Polo_Comfortline__1.2_9n._Gut_gepflegt!,2500,kleinwagen,2002,manuell,65,polo,150000,benzin,volkswagen,nein,33100
Mercedes_Benz_316_CDI_Sprinter_903.671,4750,kombi,2003,manuell,156,sprinter,150000,diesel,mercedes_benz,nein,60486
Octavia_Kombi_2.0_TDI_DPF_RS,3200,kombi,2009,,0,octavia,150000,diesel,skoda,nein,36151
Vw_lt_35_Maxi,4200,bus,2005,manuell,0,transporter,150000,diesel,volkswagen,,27374
BMW_X3_2.0i,9300,suv,2007,manuell,150,x_reihe,125000,benzin,bmw,nein,95131
Opel_Corsa_B_1.0_Eco_Tuev_06/17,550,kleinwagen,2000,manuell,55,corsa,150000,benzin,opel,ja,19243
Audi_A6_1.9_TDI,2700,limousine,2001,manuell,131,a6,150000,diesel,audi,nein,38120
Opel_Astra_H_1.6_Easytronic_Enjoy_5_trg.,4650,limousine,2004,automatik,105,astra,90000,benzin,opel,nein,55118
Toyota_Prius__Hybrid__Executive,4200,limousine,2004,automatik,77,andere,150000,hybrid,toyota,nein,10318
Opel_Vectra_B_Tuev_Neu_Servo_ABS_Schiebedach,1650,kombi,2000,manuell,101,vectra,150000,benzin,opel,nein,35683
Mercedes_Benz_E_250_CDI_DPF_BlueEFFICIENCY_Automatik,21250,limousine,2010,automatik,204,e_klasse,100000,diesel,mercedes_benz,nein,37520
BMW_FACELIFT_VOLLAUSTATTUNG,4800,limousine,2003,manuell,116,3er,150000,benzin,bmw,nein,79400
Mercedes_Benz_C_200,1200,limousine,1994,manuell,136,c_klasse,100000,benzin,mercedes_benz,nein,66606
Smart_smart_fortwo_coupe,2700,kleinwagen,2005,,61,fortwo,100000,benzin,smart,nein,63263
A6_Avant_3.0_TDI__Leder__Navi__350€_pro_Monat__Garantie,350,kombi,2012,automatik,204,a6,60000,diesel,audi,nein,44339
BMW_320i,6500,limousine,2003,manuell,170,3er,125000,benzin,bmw,nein,40670
Lexus_IS_200,5750,limousine,2005,manuell,155,,150000,benzin,sonstige_autos,nein,69168
Auto_Aufbereitung_FÜR_HÄNDLER,0,,2015,,0,,5000,,sonstige_autos,,44263
Mercedes_Benz_C200,5900,limousine,2002,automatik,163,andere,125000,benzin,mercedes_benz,nein,71549
Zuverlaessiger_Renault_Scenic,799,kombi,1998,manuell,90,scenic,150000,benzin,renault,,26441
Sharan_2.0_TDI_DPF_Business,3100,kombi,2008,,0,sharan,150000,diesel,volkswagen,nein,44329
Mercedes_Benz_C_200_Kompressor,3799,limousine,2000,manuell,163,c_klasse,150000,benzin,mercedes_benz,nein,45468
Volkswagen_Sharan_2.0_TDI_DSG_Blue_Motion_Match,22000,bus,2012,automatik,170,sharan,125000,diesel,volkswagen,nein,67061
Tausche_Mercedes_200_w123,0,limousine,1983,manuell,0,,150000,benzin,mercedes_benz,,38448
Audi_A3_2.0_TFSI_quattro_Sportback_Ambition,6000,limousine,2005,manuell,200,a3,150000,benzin,audi,nein,58540
Volkswagen_Golf_1.6_Trendline,5550,limousine,2007,manuell,102,golf,150000,benzin,volkswagen,nein,26810
Audi_A6_1.8_*AUTOMATIK*ZV*PDC*KLIMAAUT.*2.HAND*,2700,limousine,2000,automatik,125,a6,150000,benzin,audi,nein,21493
Mazda_2_1.4_Activ_Scheckheft_Gepflegt,3990,,2017,manuell,81,andere,60000,,mazda,nein,6128
Vw_Polo_9N__1.4__zu_verkaufen,5000,kleinwagen,2005,manuell,75,polo,125000,benzin,volkswagen,nein,22941
Volvo_V_70___Kombi__blaumet.LPG_,250,kombi,1997,,144,v70,150000,lpg,volvo,,79736
BMW_335_Gran_Turismo,44990,kombi,2014,automatik,306,3er,30000,benzin,bmw,nein,52393
BMW_116i,2800,limousine,2006,,0,1er,125000,benzin,bmw,ja,89231
gebrauchter_aber_zuverlaessiger_Golf_3,600,kleinwagen,1996,manuell,75,golf,150000,benzin,volkswagen,ja,41366
Zu_Verkaufen,1,bus,1995,manuell,75,transporter,150000,diesel,volkswagen,ja,24997
Peugeot_106,900,kleinwagen,1998,automatik,75,1_reihe,100000,benzin,peugeot,nein,33803
Smart_451_Passion_mhd_schwarz,6450,kleinwagen,2012,automatik,71,fortwo,60000,benzin,smart,nein,67065
VW_Golf_IV_1_6_Special__Scheckheft_Orginal_105000_Km__TÜV_6/17,4444,kleinwagen,2002,automatik,101,golf,125000,benzin,volkswagen,nein,12157
Opel_combo_cng,2400,,2016,manuell,101,combo,150000,,opel,nein,40589
Mitsubishi_Space_Wagon_2.0_mit_Prins_Gasanlage,2400,bus,2003,manuell,133,andere,150000,lpg,mitsubishi,nein,35394
Gepflegter_VW_Passat_3bg_Variant_1.6l_Tuev_neu,3300,,2018,manuell,102,passat,150000,,volkswagen,nein,42899
Smart_smart_fortwo_cdi_coupe_softouch_passion_dpf,3700,kleinwagen,2008,automatik,45,fortwo,150000,diesel,smart,nein,66123
Ford_Fiesta_Fancy,500,kleinwagen,1995,manuell,50,fiesta,150000,benzin,ford,nein,33181
Renault_Espace_3.0_V6_Automatik,750,bus,1999,,0,espace,150000,benzin,renault,nein,85757
Polo_9n_1.4_TDI_3_Tuerer_75PS_Klima,1300,,2017,manuell,0,polo,150000,diesel,volkswagen,,32699
Ford_Focus_Turnier_1.6_TDCi_DPF_Ambiente,2100,kombi,2007,manuell,109,focus,150000,diesel,ford,nein,74382
Volkswagen_Caddy_1.6_TDI__5_Si.__Roncalli_Edition,12900,kombi,2012,manuell,102,caddy,70000,diesel,volkswagen,nein,83024
BMW_735_I_Voll,5200,limousine,2004,automatik,272,7er,150000,benzin,bmw,,66482
BMW_E46_330D_130.000Km,5350,limousine,2000,automatik,184,3er,150000,diesel,bmw,,75417
Lancia_ypsilon_twin_air_platinum__magic_parking_,6790,,2017,manuell,85,ypsilon,50000,,lancia,,47877
Mercedes_Benz_____SLK_230_Kompressor,6000,cabrio,1997,manuell,193,slk,150000,benzin,mercedes_benz,nein,24536
Audi_A4_Avant_2.0_TFSI_S_line_Sportpaket,26999,kombi,2013,manuell,211,a4,30000,benzin,audi,nein,6317
Schoener_Vw_passat,1400,,2017,,0,passat,150000,benzin,volkswagen,,58091
Citroën_Saxo_1.5_D_SX,590,kleinwagen,2001,manuell,57,andere,125000,diesel,citroen,nein,91710
Peugeot_206_75_Style,1090,kleinwagen,2001,manuell,75,2_reihe,150000,benzin,peugeot,nein,66740
Schoener_und_gepflegter_X_3_Facelift_technisch_und_optisch_sehr_gu,8300,suv,2006,manuell,150,x_reihe,150000,diesel,bmw,nein,59065
Volvo_XC60_D5_AWD_Kinetic,16890,suv,2009,manuell,185,xc_reihe,150000,diesel,volvo,nein,78462
Opel_Combo_1.7_Comfort_Tour,1950,bus,2003,manuell,75,combo,150000,diesel,opel,nein,93059
C_43_AMG_/_Top_Zustand,19500,limousine,2000,automatik,306,c_klasse,70000,benzin,mercedes_benz,nein,83278
Opel_Vectra,400,kombi,2000,manuell,100,vectra,5000,diesel,opel,nein,58135
Golf_drei,300,,2000,manuell,75,golf,150000,benzin,volkswagen,,19357
Mercedes_Benz_A_140,2699,limousine,2001,manuell,82,a_klasse,125000,benzin,mercedes_benz,nein,76199
Volkswagen_Sharan_2.0_TDI_DPF_Sportline,7500,bus,2006,manuell,140,sharan,150000,diesel,volkswagen,nein,86551
Peugeot_206,2500,,2017,manuell,75,2_reihe,90000,benzin,peugeot,nein,31592
Mercedes_A_Klasse_170CDI_lang_Classic,2800,,2017,manuell,95,a_klasse,150000,diesel,mercedes_benz,nein,98663
BMW_535d_mit_viel_Ausstattung!,13000,limousine,2006,automatik,272,5er,150000,diesel,bmw,,53639
VW_Volkswagen_Touran_1.6__AHK__NAVI,7000,bus,2007,manuell,0,touran,150000,lpg,volkswagen,nein,26382
corsa_b_kleinwagen,150,kleinwagen,1996,manuell,55,corsa,150000,benzin,opel,ja,10367
Fiat_Panda_Active_1_1_8_V_Tuev_NEU,2650,kleinwagen,2005,manuell,54,panda,125000,benzin,fiat,nein,57577
BMW_e46_Cabrio_mit_Hardtop_echter_Hingucker,9500,cabrio,2004,,170,3er,150000,,bmw,nein,71691
Ford_Focus_Turnier_1.6_TDCi_DPF_Ghia,5700,kombi,2009,manuell,109,focus,150000,diesel,ford,nein,19230
Mercedes_Benz_C_200_T_CDI_DPF__BlueEFFICIENCY__7G_TRONIC_ECO,12900,kombi,2012,automatik,136,c_klasse,150000,diesel,mercedes_benz,nein,77948
Citroen_C1_Selection_Sonder_Modell,6500,kleinwagen,2011,manuell,0,c1,60000,,citroen,,21745
Audi_A3_Sportback_3.2_quattro_DSG_Ambition,8900,limousine,2004,automatik,250,a3,150000,benzin,audi,nein,74336
Opel_Adam_1.4_ecoFLEX_Start/Stop_Slam,12290,kleinwagen,2013,manuell,101,andere,30000,benzin,opel,nein,61350
Mercedes_Benz_A_140_Classic,2800,limousine,2004,manuell,82,a_klasse,125000,benzin,mercedes_benz,nein,50737
Audi_A4_Avant_1.6,800,kombi,1999,manuell,101,a4,150000,benzin,audi,nein,53229
Peugeot_106_Silber_TÜV_neu!!_Gepflegt!,899,kleinwagen,2001,manuell,59,1_reihe,150000,benzin,peugeot,nein,42115
BMW_320d_touring,1850,kombi,2002,manuell,150,3er,150000,diesel,bmw,nein,52134
Volkswagen_Polo_1.4,3900,kleinwagen,2002,manuell,75,polo,100000,benzin,volkswagen,nein,30855
Opel_Corsa_1.3_CDTI_DPF_Innovation,2650,kleinwagen,2008,manuell,75,corsa,150000,diesel,opel,nein,45888
Volvo_C70_D5_Summum*Leder*_Xenon*Automatik*Standheizun,15990,cabrio,2008,automatik,179,c_reihe,125000,diesel,volvo,nein,65929
Verkaufe_Fiat_Punto_1.2,790,kleinwagen,2001,manuell,60,punto,150000,benzin,fiat,nein,57482
520_d_Aut._Navi_Prof._Schiebedach__HUD_1_Hand,12800,limousine,2011,automatik,184,5er,125000,diesel,bmw,nein,10115
SUCHE_E36_325i,1500,,1995,manuell,192,,150000,,bmw,,53119
Kia_Rio_1.1_CRDI_Attract_Klima,7200,kleinwagen,2012,manuell,75,rio,50000,diesel,kia,nein,79341
Mazda_5_2.0_CD_DPF,6900,bus,2008,manuell,143,5_reihe,150000,diesel,mazda,nein,15320
Peugeot_207_cc_Stort,4500,cabrio,2008,manuell,109,2_reihe,150000,diesel,peugeot,nein,56290
Opel_und_Vw,600,,2000,,0,astra,150000,,opel,,35305
Renault_Twingo_gelb,250,kleinwagen,1996,,0,twingo,100000,benzin,renault,ja,18439
Audi__A5_Coupé_S_line,38500,coupe,2014,manuell,177,a5,20000,diesel,audi,nein,85110
Mitsubishi_Colt_CZC_1.5_Invite__TOP_Zustand__Leder,4150,cabrio,2006,manuell,109,colt,125000,benzin,mitsubishi,nein,30171
Optimales_Baufahrzeug,300,kombi,1994,manuell,60,astra,150000,benzin,opel,nein,58091
Volkswagen_T4_Bus__TÜV_neu,2500,bus,1996,,102,transporter,150000,diesel,volkswagen,nein,23823
Skoda_Octavia_Combi_2.0_TDI_DPF_DSG,4100,kombi,2009,automatik,140,octavia,80000,diesel,skoda,nein,80807
Subaru_impreza,450,limousine,1995,manuell,90,impreza,150000,benzin,subaru,nein,66386
Seat_Arosa_1.0_mpi,980,,2017,manuell,0,arosa,150000,benzin,seat,nein,45476
Zum_richten_oder_schlachten,250,,2016,,131,mondeo,150000,benzin,ford,ja,91637
Hyundai_Getz,2000,kleinwagen,2005,manuell,63,getz,80000,benzin,hyundai,nein,49479
Peugeot_206_75,4300,kleinwagen,2002,manuell,109,2_reihe,150000,benzin,peugeot,nein,51643
Vw_Polo_6N2,450,kleinwagen,2000,manuell,50,polo,150000,,volkswagen,ja,84048
Peugeot_205_bald_Oldtimer,350,kleinwagen,1986,manuell,75,2_reihe,40000,benzin,peugeot,nein,52428
Citroën_Berlingo_1.6_HDI_Advance,999,bus,2007,manuell,75,berlingo,150000,diesel,citroen,nein,81829
VW_Golf_4__Benzin__75PS_sehr_gepflegt_und_unbedingt_fahrtuechtig!,1100,kleinwagen,1999,manuell,75,golf,150000,benzin,volkswagen,nein,66701
Twingo_BJ.2006_Klima_Tausche,1500,kleinwagen,2006,manuell,75,twingo,100000,benzin,renault,,12687
BMW_118_i_Cabrio_aus_erster_Hand,13900,cabrio,2009,manuell,143,1er,70000,benzin,bmw,nein,32760
Bmw_e34_525_24V_Vollausstattung_Elktr_Sitze_Klima_Sitzheizung,3500,limousine,1991,manuell,192,5er,150000,benzin,bmw,nein,64293
auto_Audi_A4,250,,2017,manuell,101,a4,20000,benzin,audi,nein,38723
Volkswagen_Golf_Cabrio_1.8_Bon_Jovi,1690,cabrio,1996,manuell,90,golf,150000,benzin,volkswagen,nein,85560
BMW_525d_Touring_Aut.,6500,kombi,2005,automatik,177,5er,150000,diesel,bmw,nein,85137
Opel_Corsa_1.2_16V_Njoy,1899,kleinwagen,2003,manuell,75,corsa,125000,benzin,opel,nein,99867
Suche_auto_auf_ratenzahlung,1500,kleinwagen,2000,manuell,0,golf,150000,benzin,volkswagen,,56626
Volkswagen_Touran_2.0_TDI_19_Zoll_USA_Tuning_Kit,6000,bus,2004,manuell,140,touran,150000,diesel,volkswagen,nein,40589
Opel_Corsa___B_1.2_TÜV_bis_01/2018,550,kleinwagen,1996,manuell,45,corsa,150000,benzin,opel,ja,86161
Peugeot_207_75_Urban_Move,4400,kleinwagen,2009,manuell,73,2_reihe,125000,benzin,peugeot,nein,13503
Opel_Astra_2.0_CDTI_DPF_Edition,9499,limousine,2010,manuell,160,astra,125000,diesel,opel,nein,41540
BMW_323i_e46,5500,limousine,2000,manuell,170,3er,150000,benzin,bmw,nein,41470
Audi_A3_1.8_TFSI_Sportback_S_line_Sportpaket,23950,kombi,2013,manuell,179,a3,50000,benzin,audi,nein,90425
Mercedes_Benz_C55_AMG_Special_Edition,15500,limousine,2004,automatik,367,c_klasse,150000,benzin,mercedes_benz,nein,73312
Toyota_Aygo_mit_vielen_Extras_:__x_play_touch_mit_x_smart_Paket,9500,kleinwagen,2014,manuell,70,aygo,30000,benzin,toyota,,52511
Mercedes_Benz_C_200_Kompressor,2499,limousine,2000,automatik,163,c_klasse,150000,benzin,mercedes_benz,nein,61169
Nissan_micra,790,kleinwagen,2002,manuell,0,micra,150000,benzin,nissan,,99817
Renault_Clio_1.2_Campus_Extreme,2500,kleinwagen,2008,manuell,58,clio,125000,benzin,renault,nein,47178
Volkswagen_Passat_Variant_2.0_TDI,6900,kombi,2008,manuell,140,passat,150000,diesel,volkswagen,nein,58540
Zuverkaufen,790,kleinwagen,2000,,0,agila,150000,,opel,nein,34393
Passat_cc,0,limousine,2009,manuell,201,cc,80000,benzin,volkswagen,,42329
Mercedes_C220_Elegance_Limousine,2300,limousine,1994,automatik,150,c_klasse,150000,benzin,mercedes_benz,nein,70329
Wunderschoenes_SLK_Cabrio_230_Kompressor_AMG_Style/Designo,6200,cabrio,1997,automatik,193,slk,150000,benzin,mercedes_benz,nein,65779
#_VW_Passat_3b_#,700,,2016,,0,passat,150000,benzin,volkswagen,nein,29303
Polo_6n2_Edition_Tuev_03/17,999,kleinwagen,2000,manuell,60,polo,150000,,volkswagen,ja,58099
Audi_A4_Avant_2_0_TDi_S_Line_TOP_ZUSTAND,9550,kombi,2007,manuell,170,a4,150000,diesel,audi,nein,66787
Smart_Fortwo__57.850km__Tiptronic__minimale_Reperaturen_notwendig,1600,kleinwagen,1999,automatik,0,fortwo,60000,benzin,smart,nein,49191
Ford_Focus__St_mk2,8500,limousine,2007,manuell,226,focus,100000,benzin,ford,,6369
Peugeot_206+_2._Hand_TÜV_02.17,4850,kleinwagen,2011,manuell,60,2_reihe,40000,benzin,peugeot,ja,30159
Toyota_Landcruiser_FJ_40__Diesel,5900,suv,1978,manuell,80,andere,80000,diesel,toyota,nein,31855
Opel_Vectra,850,kombi,1997,automatik,136,vectra,150000,benzin,opel,nein,56414
Audi_A3_1.6_Sportback_Ambition,9000,kombi,2008,manuell,102,a3,125000,benzin,audi,nein,30629
Audi_TT_Roadster_1.8_T,6500,cabrio,1999,manuell,179,tt,150000,benzin,audi,nein,45128
Saab_93_zu_verkaufen,4600,,2016,manuell,150,andere,150000,,saab,nein,75203
Nissan_Primera_Traveller_!!!_Fuer_899_€,799,kombi,2001,manuell,114,primera,150000,benzin,nissan,,65199
Volkswagen_Touran_1.9_TDI_NUR_HEUTE_4000_€!_TÜV_04/2017,4000,bus,2004,manuell,0,touran,150000,diesel,volkswagen,nein,37520
MGf_Cabrio__Scottisch_Green,3100,cabrio,1999,manuell,120,discovery,150000,benzin,rover,nein,47623
Mazda_3.1_6,5500,,2006,,0,,125000,,mazda,,59425
C4_Automatik___Klimaaut._Anhaengerk.und_Anhaenger750_kg__,9800,limousine,2012,automatik,108,c4,60000,diesel,citroen,ja,6343
Nissan_Primera_Traveller_1.8_xenon_climatronic,1550,kombi,2002,manuell,116,primera,150000,benzin,nissan,nein,63829
Mercedes_Benz_C_180_Kompressor_Automatik_Classic,5500,limousine,2007,automatik,143,c_klasse,125000,benzin,mercedes_benz,ja,26441
Honda_Prelude_BB3,5100,coupe,1995,manuell,220,andere,150000,benzin,honda,nein,56470
Volkswagen_Eos_2.0_Turbo_FSI,7799,cabrio,2006,manuell,200,eos,125000,benzin,volkswagen,nein,63303
Motor_Lord_K_1.3,200,kleinwagen,2000,manuell,60,ka,125000,benzin,ford,,74538
VW_Golf_1.4_Edition_KLIMA__EURO_4__5_Tuerer__ALU_ZV__el.Fenst.,1400,limousine,2002,,75,golf,150000,benzin,volkswagen,,59387
BMW_E46_318i_mit_M_Packet__8x18_vorn_10x18_hinten,2500,limousine,2000,manuell,118,3er,150000,benzin,bmw,,51702
BMW_MINI__Couper_ONE_1_4_Modell_2008,5400,coupe,2007,manuell,95,one,100000,benzin,mini,nein,94469
Ford_Ka_1.3_mit_TÜV.___NEU.,800,kleinwagen,1999,manuell,60,ka,125000,benzin,ford,nein,41065
Volkswagen_Golf_Plus_Trendline,9250,limousine,2009,manuell,102,golf,50000,benzin,volkswagen,nein,95182
Honda_Civic_Ej9,750,kleinwagen,2000,manuell,75,civic,150000,benzin,honda,nein,89264
Mitsubishi_Pajero_3.0_V6,0,suv,1991,,0,pajero,150000,,mitsubishi,,71404
SUCHE_Golf_5_!!!,0,,2005,,105,,150000,,volkswagen,,44359
Honda_fr_v_2.2_cdti_zu_verkaufen_!!_6_sitzer_!!,7999,bus,2008,manuell,0,andere,100000,diesel,honda,nein,90766
Suche_auto,0,,2000,,0,,150000,,volkswagen,nein,38820
VW_Bus_T4_2_5_TDI__gruene_Plakette__Multivan_Ausstattung,3850,bus,1998,manuell,102,transporter,150000,diesel,volkswagen,nein,57299
Opel_corsa_b_1.0_12v_Schlachtfest,0,,2000,manuell,45,corsa,150000,benzin,opel,,27616
530_d_Individual_E39_Zimt_M_Paket,3300,limousine,2003,manuell,0,5er,150000,diesel,bmw,,44267
Audi_A6_3.0_TDI_tiptronic_DPF_quattro_S_Line,8999,limousine,2005,automatik,224,a6,150000,diesel,audi,nein,67549
BMW_325,5400,coupe,2001,manuell,192,3er,150000,benzin,bmw,nein,12555
Mercedes_A_170_Benzin_LPG_Standheizung,3000,kleinwagen,2006,manuell,0,a_klasse,150000,,mercedes_benz,ja,13589
Volkswagen_Polo_60_Servo_Colour_Concept,1300,kleinwagen,1996,manuell,60,polo,80000,benzin,volkswagen,nein,27412
BMW_335d_Coupe_Aut.,13500,coupe,2007,automatik,286,3er,150000,diesel,bmw,nein,59846
VW_Golf_3_schwarz,700,,2000,manuell,0,,150000,benzin,volkswagen,ja,77855
MINI_Mini_Cooper,9999,kleinwagen,2009,manuell,120,cooper,80000,benzin,mini,nein,81669
Audi_A6_Avant_2.4,3190,kombi,2000,automatik,165,a6,150000,benzin,audi,nein,14513
Renault_GT,3900,kleinwagen,2007,manuell,101,twingo,70000,benzin,renault,nein,44575
E34_525i_touring,1199,kombi,1995,manuell,200,5er,150000,benzin,bmw,nein,99734
Toyota_Auris_2.0_D_4D,5000,limousine,2007,manuell,126,auris,50000,diesel,toyota,nein,64546
Smart_smart_fortwo_coupe_pure_micro_hybrid_drive,3850,kleinwagen,2011,manuell,61,fortwo,60000,benzin,smart,nein,25436
Renault_Scenic_1.6_Dynamic,1600,,2016,manuell,0,scenic,150000,,renault,,33649
BMW_218i_Active_Tourer_SportLine_Sport_Line,25800,bus,2015,manuell,136,andere,10000,benzin,bmw,nein,71083
Mitsubishi_Carisma_1.9_DI_D_/_Klima,1400,limousine,2004,manuell,116,carisma,150000,diesel,mitsubishi,nein,60386
Mercedes_Benz_E_270_CDI,1100,kombi,2000,manuell,170,e_klasse,150000,diesel,mercedes_benz,ja,72514
Peugeot_307_SW_140_OXYGO/_Panoramadach,4950,kombi,2008,manuell,140,3_reihe,150000,benzin,peugeot,nein,1558
Audi_A6_Avant,1600,kombi,1996,manuell,140,100,150000,diesel,audi,nein,21073
VW_Golf_Kombi_Diesel_sehr_guter_gepflegter_Zustand,7400,kombi,2008,manuell,105,golf,150000,diesel,volkswagen,nein,95138
Renault_Clio_1.2_16V_Edition_Authentique,4990,kleinwagen,2008,manuell,75,clio,50000,benzin,renault,nein,59423
BMW_320i_Sport_Edition,6500,cabrio,1999,manuell,150,3er,150000,benzin,bmw,nein,80993
Peugeot_307_2.0hdi_ohne_TUV_fahrbereit,1300,,2005,manuell,109,3_reihe,150000,diesel,peugeot,nein,73329
Ford_Focus_Coupe_Cabriolet_2.0_16V_Titanium,10500,cabrio,2008,manuell,145,focus,80000,benzin,ford,nein,78467
Opel_Corsa_1.0_eco_TÜV_05/2017,590,,2017,manuell,0,corsa,150000,benzin,opel,,67061
Seat_Arosa_Bj._2004,2800,kleinwagen,2004,manuell,50,arosa,70000,benzin,seat,nein,35708
VW_Golf_3_Variant_1.9_TDI_Family,1899,kombi,1998,manuell,90,golf,5000,diesel,volkswagen,nein,84564
Audi_A3_2.0_TDI_S_Line_2014_LED_Scheinw._Ledersitze_3j_Garantie,25990,limousine,2014,manuell,184,a3,40000,diesel,audi,,23556
Seat_Ibiza_SC_1.2_TSI_Copa,9100,kleinwagen,2011,manuell,105,ibiza,70000,benzin,seat,nein,35232
Dyane_6_bj_75_Originalzustand,3950,,1980,manuell,0,andere,60000,benzin,citroen,nein,66280
Mazda_MX_5_1.9i_16V,9999,cabrio,2002,manuell,145,mx_reihe,40000,benzin,mazda,nein,79713
Peugeot_106,550,kleinwagen,2000,manuell,60,1_reihe,150000,benzin,peugeot,nein,75443
Skoda_Fabia_1.2_HTP,2750,kleinwagen,2006,manuell,54,fabia,150000,benzin,skoda,nein,1640
"OPEL_Corsa_1.2_16V_""Edition_2002""_Black_&_Silver___TÜV/AU_neu!",1800,kleinwagen,2002,manuell,75,corsa,150000,benzin,opel,nein,38108
Opel_Vectra_b_1.8l_16v,0,,2000,manuell,0,vectra,150000,benzin,opel,,66706
Audi_A6_2_0_TDI_TÜV_neu,7500,kombi,2007,automatik,140,a6,150000,diesel,audi,,79848
Seat_Ibiza_1.4i_CLX,500,kleinwagen,1997,manuell,60,ibiza,150000,benzin,seat,ja,95505
BMW_123d_Coupé,12500,coupe,2008,manuell,204,1er,150000,diesel,bmw,,81673
T4_TÜV_5/17_Ehrliches_und_vernuenftiges_Fahrzeug_mit_AHK/EFH,2750,bus,1997,manuell,84,transporter,150000,benzin,volkswagen,nein,29410
Peugeot_207_urban_move_95_VTi,3999,kleinwagen,2008,manuell,95,2_reihe,125000,benzin,peugeot,nein,57413
Citroen_C5_Kombi_2.0_HDi__TÜV_neu__nur_noch_2_Tage_hier!!!!!!!!!,2490,kombi,2003,manuell,109,c5,150000,diesel,citroen,nein,91452
Renault_Megane_TCe_130_Coupe_Cabriolet_Luxe,13600,cabrio,2010,manuell,131,megane,60000,benzin,renault,nein,90530
BMW_325d_DPF_Touring_Aut.,7199,kombi,2007,automatik,197,3er,150000,diesel,bmw,nein,76669
Hyundai_Sonata_2.0_CRDi_GLS,1950,limousine,2006,manuell,140,andere,150000,diesel,hyundai,nein,66333
Opel_Astra_an_Bastler,200,kombi,1994,manuell,60,astra,5000,benzin,opel,,34393
Fiat_Punto.mit_tuev.._Unfalfrei_Garagawagen..._orginal_km_124000,2100,kleinwagen,1996,manuell,54,punto,125000,benzin,fiat,nein,53840
Auto_hat_7_Sitzer,3100,bus,2000,,0,sharan,150000,diesel,volkswagen,nein,32547
A3_1.9TDI_Leder,2400,limousine,2004,,0,a3,150000,diesel,audi,,51065
Citroen_Jumper_Bj._2003__Gruene_Plakette__125.000Km__Wohnmobil,4000,andere,2003,manuell,74,andere,125000,diesel,citroen,nein,42279
Audi_80_Limosine_plus_viele_Teile,1700,limousine,1992,manuell,115,80,150000,benzin,audi,,95698
VW_lupo_mit_Kupplung_oder_Getriebe_defekt,850,kleinwagen,2002,manuell,0,lupo,150000,benzin,volkswagen,ja,45896
Opel_Astra_167500km_guter_Zustand_zu_verkaufen._Servolenkung,200,,2016,manuell,60,astra,150000,benzin,opel,,49326
Opel_manta,1300,,1980,,110,,150000,,opel,,26532
Renault_Scenic_2.0_16V_Exception_LPG_7_Sitzer,4650,bus,2008,manuell,135,scenic,150000,benzin,renault,nein,60431
Lupo_Bastlerfahrzeug,300,kleinwagen,1999,manuell,55,,150000,benzin,volkswagen,ja,12524
Nissan_Micra*TÜV_neu*top_Zustand*,750,kleinwagen,1997,manuell,54,micra,150000,,nissan,nein,94327
E39_520_i_6Zyl._Zu_verkaufen,1999,limousine,1997,automatik,150,5er,150000,benzin,bmw,nein,35415
Ford_fokus_mk1,499,kombi,1999,,90,focus,150000,diesel,ford,nein,88456
Mazda_3_1.6_Comfort,3299,limousine,2005,manuell,105,3_reihe,150000,benzin,mazda,nein,90431
Ford_Focus_Turnier_1.8__TÜV__Garantie__wenig_km,3899,kombi,2006,manuell,125,focus,150000,benzin,ford,nein,74831
Renault_Twingo_1.2_Authentique,3400,kleinwagen,2010,manuell,58,twingo,100000,benzin,renault,nein,53902
Bmw_e36_318i_zuverkaufen,1000,limousine,1996,manuell,115,3er,150000,diesel,bmw,,32657
Porsche_Boxster,25500,cabrio,2008,manuell,245,boxster,100000,benzin,porsche,nein,45711
SUCHE_Kleinwagen_mit_TÜV_bis_600_Euro,600,,1995,,0,,150000,,sonstige_autos,,45889
BMW_118i_NAVI_PDC_MULTI__ALUS,6450,limousine,2007,manuell,143,1er,150000,benzin,bmw,nein,51371
